name,price,first_name,last_name,above_100
Connor Robinson,245.8554383,Connor,Robinson,True
Shelby Johnson,240.0443296,Shelby,Johnson,True
Andrew Mora,18.60199734,Andrew,Mora,False
Ethan Pacheco,259.0365461,Ethan,Pacheco,True
Jeremy Webb,98.31405644,Jeremy,Webb,False
Damon Garrett,244.86546830000003,Damon,Garrett,True
Kimberly Stanley,175.09572119999999,Kimberly,Stanley,True
Bryce Grant,17.15408329,Bryce,Grant,False
Bethany Woods,272.5716629,Bethany,Woods,True
Emily Frye,66.17386403,Emily,Frye,False
Barry Sullivan,258.7525531,Barry,Sullivan,True
Jeremiah Ayala,163.5453042,Jeremiah,Ayala,True
Holly Johnson,296.6791256,Holly,Johnson,True
Teresa Molina,286.516233,Teresa,Molina,True
Sarah Taylor,265.8694817,Sarah,Taylor,True
Kimberly Howard,85.43939931,Kimberly,Howard,False
Kimberly Little,264.8900668,Kimberly,Little,True
Nancy Hart,207.2431681,Nancy,Hart,True
Nicole Perkins,165.0090561,Nicole,Perkins,True
Brandon Olson,222.4152627,Brandon,Olson,True
Richard Bush,77.53704513,Richard,Bush,False
Bryan Evans,192.6410081,Bryan,Evans,True
Monica Watson,3.361441343,Monica,Watson,False
Curtis Fleming,274.30965,Curtis,Fleming,True
Crystal Sosa,216.8617671,Crystal,Sosa,True
Eugene Morris,202.56200680000003,Eugene,Morris,True
Logan Bailey,288.6314867,Logan,Bailey,True
Brandi Bauer,132.92151940000002,Brandi,Bauer,True
Jasmine Walters,268.1388358,Jasmine,Walters,True
Luke Allison,187.8207039,Luke,Allison,True
Christopher Brooks,57.81340573,Christopher,Brooks,False
Vanessa Riley,180.4069737,Vanessa,Riley,True
Scott Young,99.92058008,Scott,Young,False
Thomas May,203.6202471,Thomas,May,True
Pam Villegas,179.0291469,Pam,Villegas,True
Amy Sims,114.97684220000001,Amy,Sims,True
Zachary Graham,141.835196,Zachary,Graham,True
James Chan,243.28992169999998,James,Chan,True
Felicia Archer,138.4473659,Felicia,Archer,True
Kimberly Brady,288.7460477,Kimberly,Brady,True
Terri Perez,19.14837929,Terri,Perez,False
Jonathan Barker,5.657865331,Jonathan,Barker,False
Courtney Brooks,149.49411899999998,Courtney,Brooks,True
Gabriel Lowe,93.90576332,Gabriel,Lowe,False
Christopher White,66.60014486,Christopher,White,False
Sandra Murphy,95.58251089,Sandra,Murphy,False
Jessica Krueger,10.90841176,Jessica,Krueger,False
Jonathon Burns,249.3961932,Jonathon,Burns,True
Mary Miller,273.93949080000004,Mary,Miller,True
Colin Rodriguez,180.2598848,Colin,Rodriguez,True
Joshua Rice,146.685027,Joshua,Rice,True
Gregory Cruz,110.0635889,Gregory,Cruz,True
Olivia Rivera MD,291.240185,Olivia,Rivera,True
Jessica Larsen MD,7.5767544639999995,Jessica,Larsen,False
Troy Byrd,36.73825253,Troy,Byrd,False
Matthew Rogers,185.36670949999998,Matthew,Rogers,True
Sandra Steele,214.8657394,Sandra,Steele,True
Lucas Price,106.1210278,Lucas,Price,True
Faith Scott,188.26477350000002,Faith,Scott,True
James Fox,282.4344141,James,Fox,True
Lisa Summers,155.0512496,Lisa,Summers,True
Raymond Perry,275.88592589999996,Raymond,Perry,True
Edward Little,162.4717521,Edward,Little,True
Nicole Casey,144.9653271,Nicole,Casey,True
Christopher Hansen,265.1736476,Christopher,Hansen,True
John Mays,120.530065,John,Mays,True
Monique Marshall,63.9607675,Monique,Marshall,False
David Fernandez,17.63676685,David,Fernandez,False
Jo Smith,202.3095996,Jo,Smith,True
Larry Carlson,278.092605,Larry,Carlson,True
Sherry Scott,67.58767704,Sherry,Scott,False
Jennifer Harris,268.87559669999996,Jennifer,Harris,True
Nicolas Singleton,9.659905481000001,Nicolas,Singleton,False
Debra Adams DVM,52.22049871,Debra,Adams,False
James Kirby,224.19115699999998,James,Kirby,True
Ronald Jones,270.5086503,Ronald,Jones,True
Amy Mcdonald,297.97738010000006,Amy,Mcdonald,True
Kimberly Matthews,55.12712205,Kimberly,Matthews,False
Paul Floyd,74.01318559,Paul,Floyd,False
Steve Brown,182.03237869999998,Steve,Brown,True
David Shaw,83.65951376,David,Shaw,False
Patricia Hamilton,123.409219,Patricia,Hamilton,True
Christopher Erickson,59.07931353,Christopher,Erickson,False
Mackenzie Hill,6.620988422999999,Mackenzie,Hill,False
Charles Pham,97.96401358,Charles,Pham,False
Tony King,18.27327773,Tony,King,False
Edward James,92.87861731,Edward,James,False
Colleen Lee,63.10044603,Colleen,Lee,False
Bethany Floyd,86.42994032,Bethany,Floyd,False
Carol Schroeder,33.69227955,Carol,Schroeder,False
Bonnie Peterson,297.4653224,Bonnie,Peterson,True
Michael Anderson,256.3898121,Michael,Anderson,True
Sheri Dorsey,189.79814409999997,Sheri,Dorsey,True
Savannah Mendoza PhD,91.07261796,Savannah,Mendoza,False
Douglas Watson,274.4787465,Douglas,Watson,True
Ronald Ward,57.77908919,Ronald,Ward,False
Kenneth Villarreal,274.2187269,Kenneth,Villarreal,True
Tiffany Robinson,228.79789509999998,Tiffany,Robinson,True
Patrick Swanson,161.25573319999998,Patrick,Swanson,True
Jocelyn Rogers,24.17428437,Jocelyn,Rogers,False
Danny Perez,182.255044,Danny,Perez,True
Rachel Gregory,265.0416523,Rachel,Gregory,True
Scott Welch,231.83021490000002,Scott,Welch,True
Adam Jackson,232.94207169999999,Adam,Jackson,True
Kyle Novak,12.08319607,Kyle,Novak,False
Matthew Allen,168.45548269999998,Matthew,Allen,True
Shannon Allen,172.27711409999998,Shannon,Allen,True
Whitney Harris,58.43100673,Whitney,Harris,False
Scott Morrison,180.7621217,Scott,Morrison,True
Jessica Schmidt,261.6986671,Jessica,Schmidt,True
Kristi Taylor,271.1229328,Kristi,Taylor,True
Joan Garcia,287.38915210000005,Joan,Garcia,True
Shane Evans,277.5094559,Shane,Evans,True
Jody Fox,154.88591730000002,Jody,Fox,True
Shawn Jacobs,132.78020320000002,Shawn,Jacobs,True
Heather Ray,113.0976257,Heather,Ray,True
Mary Aguirre,112.6553767,Mary,Aguirre,True
Scott Williams,80.32818684,Scott,Williams,False
Ryan Cole,248.4882669,Ryan,Cole,True
Melody Savage,114.3904753,Melody,Savage,True
Lori Reese,97.72751844,Lori,Reese,False
Nina Parker,25.48969257,Nina,Parker,False
Tamara Taylor,123.1774351,Tamara,Taylor,True
Mark Salinas,65.60168668,Mark,Salinas,False
Thomas Blankenship,132.7947467,Thomas,Blankenship,True
Dr. Traci Rice,286.09288230000004,Dr.,Traci,True
Angela Cox,42.33721435,Angela,Cox,False
Janet Young,13.80917322,Janet,Young,False
Francisco Johnston,112.1605744,Francisco,Johnston,True
William Russell,264.62371890000003,William,Russell,True
Alexander Harrington,149.1436898,Alexander,Harrington,True
David Mendoza MD,93.99806835,David,Mendoza,False
Christine Lee,213.6602036,Christine,Lee,True
Michelle Johnson,175.74310730000002,Michelle,Johnson,True
Kelsey Nelson,236.7676413,Kelsey,Nelson,True
Diane Thompson,89.95575753,Diane,Thompson,False
Tara Smith,278.1214905,Tara,Smith,True
Marcus Santiago,116.1191313,Marcus,Santiago,True
Laura Bean,33.82522532,Laura,Bean,False
Michelle Navarro,246.31179790000002,Michelle,Navarro,True
Lisa Good,76.55786256,Lisa,Good,False
Miranda Knapp,129.5066529,Miranda,Knapp,True
Christopher Smith,166.14341140000002,Christopher,Smith,True
Victoria Miller,273.48502310000003,Victoria,Miller,True
Sarah Hogan,213.84759869999996,Sarah,Hogan,True
Dawn Robertson,48.79191224,Dawn,Robertson,False
William Jenkins,113.06029109999999,William,Jenkins,True
Pam Thompson,173.7231638,Pam,Thompson,True
Stephen Berry,42.77281935,Stephen,Berry,False
Mark Young,282.64985889999997,Mark,Young,True
Anthony Valdez,185.3727205,Anthony,Valdez,True
Elizabeth Salinas,154.26435690000002,Elizabeth,Salinas,True
Michael Robinson,182.47195359999998,Michael,Robinson,True
Gregory Buck,96.18391441,Gregory,Buck,False
Sydney Alexander,219.35325509999998,Sydney,Alexander,True
Janet Rubio,204.4810593,Janet,Rubio,True
Thomas Ferguson,256.3043923,Thomas,Ferguson,True
Vincent Leblanc,94.02821568,Vincent,Leblanc,False
Justin Martinez,47.48296529,Justin,Martinez,False
Rhonda Adams,116.7325872,Rhonda,Adams,True
Lisa Martin,183.7259618,Lisa,Martin,True
David Medina,280.9491886,David,Medina,True
Karen Mckee,44.78343428,Karen,Mckee,False
Lisa Cantrell,19.21140291,Lisa,Cantrell,False
Anna Guzman,124.82304909999999,Anna,Guzman,True
Daniel Carroll DDS,51.93399201,Daniel,Carroll,False
Erin Garcia,74.56574506,Erin,Garcia,False
Jennifer Scott,158.6927265,Jennifer,Scott,True
Jacqueline Robinson,190.5709325,Jacqueline,Robinson,True
Bridget Santos,169.3812148,Bridget,Santos,True
Candace Soto,19.6729944,Candace,Soto,False
Felicia Myers,38.15792611,Felicia,Myers,False
Grace Adams,58.41307704,Grace,Adams,False
Micheal Wong,10.75000843,Micheal,Wong,False
Jordan Knight,119.99850570000001,Jordan,Knight,True
Justin Wright,142.132241,Justin,Wright,True
James Holt,115.368229,James,Holt,True
Anthony Cooke,270.53191549999997,Anthony,Cooke,True
Jennifer Jacobson,55.44015055,Jennifer,Jacobson,False
Geoffrey Franklin,140.2803006,Geoffrey,Franklin,True
Rodney Lozano,243.34792190000002,Rodney,Lozano,True
Darlene Lewis,135.1626097,Darlene,Lewis,True
Robin Barry,286.14021339999994,Robin,Barry,True
Morgan Garcia,133.5790703,Morgan,Garcia,True
Michael Rivas,71.92008045,Michael,Rivas,False
Ellen Branch,185.5703941,Ellen,Branch,True
Kathleen Castro,20.39892737,Kathleen,Castro,False
Donald Wallace,53.65062447,Donald,Wallace,False
Alexandra Haynes,260.7602147,Alexandra,Haynes,True
Stacy Carrillo,188.6885584,Stacy,Carrillo,True
Jennifer Henry,24.06993431,Jennifer,Henry,False
Daniel Mathis,116.0820882,Daniel,Mathis,True
Tyler West,254.4736617,Tyler,West,True
Michael Waller,170.976742,Michael,Waller,True
Christopher Graham,126.9283868,Christopher,Graham,True
Mark Hernandez,80.48163941,Mark,Hernandez,False
Kathy Edwards,82.26788496,Kathy,Edwards,False
David Huber II,213.8107444,David,Huber,True
Tracey Garcia,136.7308142,Tracey,Garcia,True
Stephanie Underwood,69.43177519,Stephanie,Underwood,False
Shane Williams,281.8903101,Shane,Williams,True
Joseph Reed,42.381888399999994,Joseph,Reed,False
Dr. Elizabeth Martin,140.0494611,Dr.,Elizabeth,True
David Martin,221.0429141,David,Martin,True
Stephanie Arnold,181.2768702,Stephanie,Arnold,True
Rebecca Richardson,4.380505829,Rebecca,Richardson,False
Danielle Johnson,105.6723996,Danielle,Johnson,True
Jose Howe,158.2429468,Jose,Howe,True
Robert Robinson,170.8627456,Robert,Robinson,True
Danny Hart,70.48423297,Danny,Hart,False
Robin Booth,34.25720870000001,Robin,Booth,False
Kristin Perry,20.68151609,Kristin,Perry,False
Matthew Peterson,192.74048290000002,Matthew,Peterson,True
Jodi Griffin,278.93465360000005,Jodi,Griffin,True
Miguel Lopez,128.0211065,Miguel,Lopez,True
Shelly Gross,184.54512419999998,Shelly,Gross,True
Candace Lopez,54.07631389,Candace,Lopez,False
Ronald Williams,153.3547677,Ronald,Williams,True
Marcia Morgan,120.5057825,Marcia,Morgan,True
Erica Campbell,100.2705845,Erica,Campbell,True
Anna Green,240.62850299999997,Anna,Green,True
Kimberly Howell,207.2217108,Kimberly,Howell,True
Dr. Michelle Hamilton,57.90941988,Dr.,Michelle,False
Tami Ferguson,225.80707769999998,Tami,Ferguson,True
Cynthia Santana,166.3523842,Cynthia,Santana,True
Seth Johnston,110.2678595,Seth,Johnston,True
Alexis Reynolds,211.4734105,Alexis,Reynolds,True
Elizabeth Schneider,33.96428539,Elizabeth,Schneider,False
Jerry Padilla,279.7193526,Jerry,Padilla,True
Martin Miles,290.6226139,Martin,Miles,True
Karen Williams,290.91609960000005,Karen,Williams,True
Amy Barnes,165.9279066,Amy,Barnes,True
Christopher West,137.47317040000001,Christopher,West,True
Kirsten Cole,41.93668355,Kirsten,Cole,False
Jane Cunningham,118.37542260000001,Jane,Cunningham,True
Leonard Hess,35.82037483,Leonard,Hess,False
Adam Rhodes,13.352608300000002,Adam,Rhodes,False
Derek Richardson,95.67655498,Derek,Richardson,False
Sarah Faulkner,168.6353496,Sarah,Faulkner,True
Steven Fuller,106.33931399999999,Steven,Fuller,True
Cheyenne Ruiz,127.10354579999999,Cheyenne,Ruiz,True
Rachel Romero,285.2024857,Rachel,Romero,True
Greg Baker,177.1691724,Greg,Baker,True
Ivan Nixon,286.61656760000005,Ivan,Nixon,True
Tonya Gonzalez,243.4519443,Tonya,Gonzalez,True
Alan Perez,150.23351509999998,Alan,Perez,True
Edwin Wilson,193.8749928,Edwin,Wilson,True
Micheal Burgess,137.98247080000002,Micheal,Burgess,True
Zachary Miller,171.08391559999998,Zachary,Miller,True
Scott Moreno,111.02380349999999,Scott,Moreno,True
George Young,72.09372191,George,Young,False
Charles Taylor,135.5468061,Charles,Taylor,True
Mario Browning,173.4239245,Mario,Browning,True
Sandra Hayes,131.195396,Sandra,Hayes,True
Timothy Perkins,250.939116,Timothy,Perkins,True
Christine Lopez,214.05640559999998,Christine,Lopez,True
Julia Morton,240.20508470000001,Julia,Morton,True
Gabriel Hamilton,126.5568206,Gabriel,Hamilton,True
Zachary Santos,146.4956654,Zachary,Santos,True
Christina Patton,148.66270830000002,Christina,Patton,True
John Brandt,283.4653076,John,Brandt,True
Joseph Gonzalez,20.55745007,Joseph,Gonzalez,False
Kim Townsend,129.0360445,Kim,Townsend,True
Ethan Valenzuela,54.05378344,Ethan,Valenzuela,False
Nathan Leon,254.2959365,Nathan,Leon,True
Kathleen Hayes,226.5866588,Kathleen,Hayes,True
Craig Garcia,154.669493,Craig,Garcia,True
Jeremiah Griffin,95.90167374,Jeremiah,Griffin,False
Emily Parsons,213.6395341,Emily,Parsons,True
Paul Kennedy,12.86805538,Paul,Kennedy,False
Theresa Lynch,275.50596889999997,Theresa,Lynch,True
David Wells,182.491882,David,Wells,True
Joshua Davis,52.95831084,Joshua,Davis,False
Amy Powers,40.64783276,Amy,Powers,False
Kimberly Miller,189.58881090000003,Kimberly,Miller,True
Debbie Harvey,104.9806237,Debbie,Harvey,True
James Martin,64.25213501,James,Martin,False
Scott Saunders,273.2318059,Scott,Saunders,True
David Smith MD,215.6096045,David,Smith,True
Danielle Lee DDS,101.3250417,Danielle,Lee,True
Benjamin Evans,57.97902796,Benjamin,Evans,False
Samantha Lynch,289.11841789999994,Samantha,Lynch,True
Jeffery Russell,135.9650655,Jeffery,Russell,True
Megan Roberts,237.9306276,Megan,Roberts,True
Rachel Hernandez,125.9323584,Rachel,Hernandez,True
Lisa Ramirez,189.27023830000002,Lisa,Ramirez,True
Alyssa Hammond,188.5826264,Alyssa,Hammond,True
Anthony Gibson,100.7962623,Anthony,Gibson,True
Roger Quinn,88.61484447,Roger,Quinn,False
Nicholas Henry DVM,293.6931305,Nicholas,Henry,True
Cynthia Burnett,48.84605107,Cynthia,Burnett,False
Kathryn Watts,281.43841729999997,Kathryn,Watts,True
Roger Fletcher,287.9695812,Roger,Fletcher,True
Rebecca Arias,259.8985263,Rebecca,Arias,True
Jacob Smith,45.28220468,Jacob,Smith,False
Anthony Kennedy,200.1178956,Anthony,Kennedy,True
Cynthia Peck,124.81253000000001,Cynthia,Peck,True
Maria Vaughn,40.28677595,Maria,Vaughn,False
Kylie Chen,10.25185301,Kylie,Chen,False
Anthony Martin,263.6454049,Anthony,Martin,True
Carolyn Hudson,292.6001775,Carolyn,Hudson,True
Harold Willis,176.7584552,Harold,Willis,True
Debbie Taylor,267.577994,Debbie,Taylor,True
Jasmine Lopez,126.6484521,Jasmine,Lopez,True
Ashley Holmes,274.3411375,Ashley,Holmes,True
Stacy Pearson,208.0071389,Stacy,Pearson,True
Evelyn Smith,59.67639555,Evelyn,Smith,False
Monica Taylor,256.8216598,Monica,Taylor,True
Sarah Marshall,217.5918139,Sarah,Marshall,True
Patrick Thomas,151.2961737,Patrick,Thomas,True
Angela Young,71.41377769,Angela,Young,False
Tristan Davies,201.9895075,Tristan,Davies,True
Eileen Turner,278.24591089999996,Eileen,Turner,True
Sarah Adkins,222.71806400000003,Sarah,Adkins,True
Emily Barnes,156.6536251,Emily,Barnes,True
Whitney Smith,220.2269414,Whitney,Smith,True
Lisa Gibson,98.80753923,Lisa,Gibson,False
Emily Gutierrez,131.7540865,Emily,Gutierrez,True
Richard Jenkins,191.6075196,Richard,Jenkins,True
Jonathan Patel,265.54297169999995,Jonathan,Patel,True
Michael Proctor,86.00378207,Michael,Proctor,False
Shelby Miller,209.91584,Shelby,Miller,True
Carl Ramirez,26.82463486,Carl,Ramirez,False
Barry Mitchell,217.6013085,Barry,Mitchell,True
Jesus Smith,166.57775039999999,Jesus,Smith,True
John Boyle,279.314556,John,Boyle,True
Amy Gould,235.94037169999996,Amy,Gould,True
Brian Brooks,234.6960542,Brian,Brooks,True
Greg Gardner,2.231223544,Greg,Gardner,False
Toni Hull,168.2574631,Toni,Hull,True
Danielle Mcdowell,275.3173727,Danielle,Mcdowell,True
Robert Young,121.07994129999999,Robert,Young,True
Brandy Hawkins,52.52555635,Brandy,Hawkins,False
Anna Scott,47.65262849,Anna,Scott,False
Matthew Jones,35.79214523,Matthew,Jones,False
Stephen Cummings,208.35164719999997,Stephen,Cummings,True
Faith Smith,100.46873240000001,Faith,Smith,True
Jacqueline Simmons,175.2882864,Jacqueline,Simmons,True
Madison Ortiz,79.30978902,Madison,Ortiz,False
Isaiah Sims,27.05463999,Isaiah,Sims,False
Caitlyn Young,129.81001080000001,Caitlyn,Young,True
Tara Wagner,274.8347008,Tara,Wagner,True
James Sheppard,200.2900561,James,Sheppard,True
Lucas Santos,63.85095068,Lucas,Santos,False
Dylan Ortiz,138.3728763,Dylan,Ortiz,True
Peter Donovan,51.01328742,Peter,Donovan,False
Angela Flores,106.05914709999999,Angela,Flores,True
Amy Berry,56.30024163,Amy,Berry,False
Paul Thomas,247.619826,Paul,Thomas,True
Louis Moore,117.6909582,Louis,Moore,True
Amanda Stark,254.31476830000003,Amanda,Stark,True
Elizabeth Simmons,56.67737585,Elizabeth,Simmons,False
Dawn King,276.0770577,Dawn,King,True
Michael Ellison,237.8953676,Michael,Ellison,True
Nicholas Odom,257.1968716,Nicholas,Odom,True
Sarah Juarez,180.6441474,Sarah,Juarez,True
Carrie Jacobson,33.48727241,Carrie,Jacobson,False
Valerie Bowers,226.65976890000002,Valerie,Bowers,True
Deanna Hall,151.5475104,Deanna,Hall,True
Robert Stevenson,195.043779,Robert,Stevenson,True
Ronald Alexander,60.67444676,Ronald,Alexander,False
Robert Jones,285.6601521,Robert,Jones,True
Ashley Ball,127.7089986,Ashley,Ball,True
Theresa Maldonado,125.47461159999999,Theresa,Maldonado,True
Mrs. Sheryl Schmidt,112.2217893,Mrs.,Sheryl,True
Nicholas Rogers,7.9841947,Nicholas,Rogers,False
Richard Warren,72.01716766,Richard,Warren,False
Christopher Foster,196.268454,Christopher,Foster,True
Brandon Cardenas,120.8491287,Brandon,Cardenas,True
Kevin Brown,59.08143026,Kevin,Brown,False
Gina Mcclure,72.25458827,Gina,Mcclure,False
Jennifer Willis,246.73774930000002,Jennifer,Willis,True
Alicia Gilmore,145.35107230000003,Alicia,Gilmore,True
Brandon Chavez,189.9405801,Brandon,Chavez,True
Ryan Brown,160.90373390000002,Ryan,Brown,True
Brian Buckley,15.38426911,Brian,Buckley,False
Sandra Freeman,274.578188,Sandra,Freeman,True
Allison Willis,47.82560263,Allison,Willis,False
John Ware,158.1731134,John,Ware,True
Sean Barker,218.9782279,Sean,Barker,True
Melissa Frank,9.714783369,Melissa,Frank,False
Darius Brown,124.24752609999999,Darius,Brown,True
Kathryn Johnson,125.995411,Kathryn,Johnson,True
Jeffrey Bailey,175.0362014,Jeffrey,Bailey,True
Holly Clark,247.9051692,Holly,Clark,True
Jennifer Ellis,163.23641919999997,Jennifer,Ellis,True
Allison Monroe,258.2706901,Allison,Monroe,True
Brian Cunningham,99.79418642,Brian,Cunningham,False
Thomas Phelps,60.94081766,Thomas,Phelps,False
Mitchell Vasquez,198.49145359999997,Mitchell,Vasquez,True
Jason Castro,12.01748417,Jason,Castro,False
Victoria Jones,220.5827445,Victoria,Jones,True
Joseph Bruce,130.4849505,Joseph,Bruce,True
Barbara Reyes,225.79087230000002,Barbara,Reyes,True
Morgan White,118.7726638,Morgan,White,True
Gregory Farley,61.84486602,Gregory,Farley,False
Evan Anderson,258.6861594,Evan,Anderson,True
Grant Whitehead,236.21389739999998,Grant,Whitehead,True
Melissa Barnes,65.45670536,Melissa,Barnes,False
Kyle Palmer,150.8020592,Kyle,Palmer,True
Lisa Young,273.91062630000005,Lisa,Young,True
Christopher Barton,256.3776764,Christopher,Barton,True
Lori Hull,254.9863453,Lori,Hull,True
Deborah Harris,172.7572311,Deborah,Harris,True
Tammy Burns,211.61985090000002,Tammy,Burns,True
Angela Wilson,249.30870819999998,Angela,Wilson,True
Louis Wilkinson,280.13744260000004,Louis,Wilkinson,True
Mark Jordan,180.2363566,Mark,Jordan,True
Melinda Cook,98.25497291,Melinda,Cook,False
Jenna Flores,106.8787787,Jenna,Flores,True
David Foley,286.5693916,David,Foley,True
Walter Ford,282.4757247,Walter,Ford,True
Jacqueline Johnson,240.2337581,Jacqueline,Johnson,True
Chad Clarke,200.59322609999998,Chad,Clarke,True
Christopher Robinson,73.61812235,Christopher,Robinson,False
Jennifer Baxter,91.37891535,Jennifer,Baxter,False
Stephanie Macdonald,29.10489717,Stephanie,Macdonald,False
Alicia Thomas,15.62636543,Alicia,Thomas,False
Anthony Allen,4.896080479,Anthony,Allen,False
Alan Shaffer,73.71096013,Alan,Shaffer,False
Katherine Wu,97.3704629,Katherine,Wu,False
Hayden Lyons,19.96711195,Hayden,Lyons,False
Brian Hart,207.3154377,Brian,Hart,True
Catherine Riley,29.7476999,Catherine,Riley,False
Robert Taylor,90.82880763,Robert,Taylor,False
Abigail Johnson,141.92721559999998,Abigail,Johnson,True
John Davis,270.35086739999997,John,Davis,True
William Bowman,230.47114480000002,William,Bowman,True
Jeanne Newman,230.5952316,Jeanne,Newman,True
Zachary Collins,110.1876592,Zachary,Collins,True
Brittany Brown,127.0088636,Brittany,Brown,True
Julie Gomez,288.0100097,Julie,Gomez,True
Austin Smith,263.3816165,Austin,Smith,True
Dennis Olson,37.17993867,Dennis,Olson,False
Mark Gordon,196.3444276,Mark,Gordon,True
Maria Johnson MD,227.0463062,Maria,Johnson,True
Dr. Megan Hayes MD,168.0497319,Dr.,Megan,True
Pamela Patterson,41.33255885,Pamela,Patterson,False
Jason Carter,158.0116944,Jason,Carter,True
William Austin,76.08931925,William,Austin,False
Beth Gilbert,57.2044307,Beth,Gilbert,False
Brittany Wolf,58.25262575,Brittany,Wolf,False
Danielle Kennedy,36.74787378,Danielle,Kennedy,False
Nicole Robinson,162.3285057,Nicole,Robinson,True
Linda Wilcox,182.84070580000002,Linda,Wilcox,True
John Erickson,101.4806095,John,Erickson,True
Christina Farmer,254.1541915,Christina,Farmer,True
Curtis White,174.7260123,Curtis,White,True
Daniel Glass,3.66651781,Daniel,Glass,False
Steve Johnston,288.34821719999997,Steve,Johnston,True
Michelle Barron,79.05174668,Michelle,Barron,False
Aaron Howell,43.84655185,Aaron,Howell,False
Colleen Crawford,179.9521087,Colleen,Crawford,True
Timothy Wells,164.06379180000002,Timothy,Wells,True
Barbara Garcia,155.2657165,Barbara,Garcia,True
Regina Wells,283.9785198,Regina,Wells,True
Antonio Colon,134.1431099,Antonio,Colon,True
Beth Case,12.55033238,Beth,Case,False
Susan Scott,50.44102602,Susan,Scott,False
Heather Lyons,86.19374129,Heather,Lyons,False
Karl Mejia,230.94213829999998,Karl,Mejia,True
Lauren Sanchez,177.1122834,Lauren,Sanchez,True
Paul Osborne,220.1945492,Paul,Osborne,True
Ronnie Roberts,72.37005672,Ronnie,Roberts,False
Sandra Moreno,126.42269099999999,Sandra,Moreno,True
Stephen King,26.80183052,Stephen,King,False
Pamela Sanchez,149.35952690000002,Pamela,Sanchez,True
Wayne Briggs,211.85759249999998,Wayne,Briggs,True
Louis Blair,194.72552019999998,Louis,Blair,True
Caitlin Mendez,161.2321023,Caitlin,Mendez,True
Ryan Avila,219.17420780000003,Ryan,Avila,True
Derrick Villarreal,162.4568423,Derrick,Villarreal,True
Kyle Woods,230.24454330000003,Kyle,Woods,True
Ryan Knight,146.0878971,Ryan,Knight,True
Carrie Mcbride,98.8344343,Carrie,Mcbride,False
James Price,172.4971884,James,Price,True
Crystal Fox,169.2032061,Crystal,Fox,True
Kristin Fisher,65.21188861,Kristin,Fisher,False
Jennifer Whitaker,0.37367136700000003,Jennifer,Whitaker,False
Richard Ramirez,275.801347,Richard,Ramirez,True
Hunter Spencer,160.9996925,Hunter,Spencer,True
Samuel Castillo,231.89914219999997,Samuel,Castillo,True
Deborah Smith,262.1125431,Deborah,Smith,True
Steven Miller,208.58962730000002,Steven,Miller,True
Brandy Baker,216.2427045,Brandy,Baker,True
Elizabeth Hopkins,147.55748359999998,Elizabeth,Hopkins,True
Ryan Watson,86.54005965,Ryan,Watson,False
Stephanie Ballard,287.7505818,Stephanie,Ballard,True
Sandra Peterson,273.70289110000004,Sandra,Peterson,True
Kylie Gonzalez,45.77939881,Kylie,Gonzalez,False
Kenneth Butler,86.7658893,Kenneth,Butler,False
Brittany Phillips,263.4931883,Brittany,Phillips,True
Carrie Matthews,262.9283881,Carrie,Matthews,True
Nicholas Hart,48.84416025,Nicholas,Hart,False
Brittany Diaz,124.33843290000002,Brittany,Diaz,True
Ann Mclean,282.16623569999996,Ann,Mclean,True
Elizabeth Jackson,129.30136000000002,Elizabeth,Jackson,True
Kristopher Roberts,277.036753,Kristopher,Roberts,True
Jacob Underwood,202.3020892,Jacob,Underwood,True
Nicolas Santos,15.09051012,Nicolas,Santos,False
Stephen Buck,231.086252,Stephen,Buck,True
Timothy Jackson,176.6448349,Timothy,Jackson,True
Vincent Wilson,24.56509416,Vincent,Wilson,False
Jon Morrison,112.42526090000001,Jon,Morrison,True
Emily Bonilla,99.02222474,Emily,Bonilla,False
Jasmine Stewart,53.46676979,Jasmine,Stewart,False
David Buchanan,226.8626194,David,Buchanan,True
Christopher Robinson,36.12647047,Christopher,Robinson,False
Sergio Mckinney,135.9065485,Sergio,Mckinney,True
Joseph Randolph,134.0870895,Joseph,Randolph,True
Jennifer Wilson,39.57481289,Jennifer,Wilson,False
Jennifer Baker,88.68856387,Jennifer,Baker,False
Michelle Callahan,127.0465361,Michelle,Callahan,True
Kelsey Ramirez,217.28108360000002,Kelsey,Ramirez,True
Lori Meadows,298.9558291,Lori,Meadows,True
Jeremy Garcia,166.2175665,Jeremy,Garcia,True
Mason Lang,36.68289799,Mason,Lang,False
Laura Berry,253.52484159999997,Laura,Berry,True
Michael Strickland,31.75729731,Michael,Strickland,False
Patrick Wright,87.02556993,Patrick,Wright,False
Tanya Mitchell,149.06008490000002,Tanya,Mitchell,True
Michael Lawson,110.32574059999999,Michael,Lawson,True
Hayden Bates,264.9041529,Hayden,Bates,True
David Hernandez,242.1078818,David,Hernandez,True
Dale Robertson,277.99588680000005,Dale,Robertson,True
Mrs. Christina Hall,235.48092230000003,Mrs.,Christina,True
Corey Oconnell,63.38865735,Corey,Oconnell,False
Nathan Deleon,3.3822685630000002,Nathan,Deleon,False
Zachary Wells,56.96634342,Zachary,Wells,False
David Robinson,66.42651192,David,Robinson,False
Rachel Ortiz,8.525231767000001,Rachel,Ortiz,False
Anna Floyd,32.6191286,Anna,Floyd,False
David Cooper,74.40495724,David,Cooper,False
